id,split,tokens,label,error_type,target_depth,max_depth,input_length,original_length,error_position,original,corrupted,correction_actions
81,finetune_depth5,( [ ] ) ( ) ( ) [ ] [ ( [ ] [ [ ] [ [ ] ] [ ] ] [ ] [ [ ] ] [ ( ) ] [ ] [ [ ] ] [ ] [ ] [ ] ) ( ( [ [ ] [ ] ( ) ] ) ( [ [ ] ] ) ) ] ],0,E4_premature_close,5,5,67,66,66,( [ ] ) ( ) ( ) [ ] [ ( [ ] [ [ ] [ [ ] ] [ ] ] [ ] [ [ ] ] [ ( ) ] [ ] [ [ ] ] [ ] [ ] [ ] ) ( ( [ [ ] [ ] ( ) ] ) ( [ [ ] ] ) ) ],( [ ] ) ( ) ( ) [ ] [ ( [ ] [ [ ] [ [ ] ] [ ] ] [ ] [ [ ] ] [ ( ) ] [ ] [ [ ] ] [ ] [ ] [ ] ) ( ( [ [ ] [ ] ( ) ] ) ( [ [ ] ] ) ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE""]"
82,finetune_depth5,( ( ( ) ) [ [ ( ) ] ] ( ) ) ( ( ) ( ) ( ) ( ) ) [ ( ) ( ) ] ( ) ( [ ] ) [ ( [ ( ) ( ) [ [ ] ] ( [ ] ) ] ) ] ( ( [ [ [ ] [ ] ( ) [ ] [ ] ( ) ( ) ] ] ) ),1,no_error,5,5,76,76,-1,( ( ( ) ) [ [ ( ) ] ] ( ) ) ( ( ) ( ) ( ) ( ) ) [ ( ) ( ) ] ( ) ( [ ] ) [ ( [ ( ) ( ) [ [ ] ] ( [ ] ) ] ) ] ( ( [ [ [ ] [ ] ( ) [ ] [ ] ( ) ( ) ] ] ) ),( ( ( ) ) [ [ ( ) ] ] ( ) ) ( ( ) ( ) ( ) ( ) ) [ ( ) ( ) ] ( ) ( [ ] ) [ ( [ ( ) ( ) [ [ ] ] ( [ ] ) ] ) ] ( ( [ [ [ ] [ ] ( ) [ ] [ ] ( ) ( ) ] ] ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
83,finetune_depth5,( [ ( ) ] ) ( ( ) [ [ [ ] ] ( [ [ ] [ ] ( [ ] ) ) ] ) [ ( [ [ ] [ ( ) [ ] ( ) ] [ ] ] ( ) ) ] ( ) ( ( ) ( [ ] ) ),0,E2_spurious_opener,5,5,57,56,18,( [ ( ) ] ) ( ( ) [ [ [ ] ] ( [ [ ] ] ( [ ] ) ) ] ) [ ( [ [ ] [ ( ) [ ] ( ) ] [ ] ] ( ) ) ] ( ) ( ( ) ( [ ] ) ),( [ ( ) ] ) ( ( ) [ [ [ ] ] ( [ [ ] [ ] ( [ ] ) ) ] ) [ ( [ [ ] [ ( ) [ ] ( ) ] [ ] ] ( ) ) ] ( ) ( ( ) ( [ ] ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
84,finetune_depth5,[ [ ] ] [ ] ( ) [ ] ( ) [ ( [ ] ( ( ( ) ( ) ( ) [ ] [ ] [ ) ) ) ( ( ( [ ] ) [ [ ] ] ) [ ] ) ( ) ] ( ( ) ) ( ( ) ) [ ] ( ) [ [ ] ( ( ) [ ( ) ] ( ) ) ] [ ] ( ),0,E2_spurious_opener,5,5,79,78,28,[ [ ] ] [ ] ( ) [ ] ( ) [ ( [ ] ( ( ( ) ( ) ( ) [ ] [ ] ) ) ) ( ( ( [ ] ) [ [ ] ] ) [ ] ) ( ) ] ( ( ) ) ( ( ) ) [ ] ( ) [ [ ] ( ( ) [ ( ) ] ( ) ) ] [ ] ( ),[ [ ] ] [ ] ( ) [ ] ( ) [ ( [ ] ( ( ( ) ( ) ( ) [ ] [ ] [ ) ) ) ( ( ( [ ] ) [ [ ] ] ) [ ] ) ( ) ] ( ( ) ) ( ( ) ) [ ] ( ) [ [ ] ( ( ) [ ( ) ] ( ) ) ] [ ] ( ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
85,finetune_depth5,[ [ ] [ ] [ ( ) ] ] [ ( [ ] [ ( [ ] [ ] [ ] ) [ ] ( ) ] ( [ [ ] ] ) ( [ ] [ ] ( ) [ ] ( ) ( ) ) [ ( ) ( ) [ ] ] ) ] ( ) ( ) [ ] [ ],1,no_error,5,5,66,66,-1,[ [ ] [ ] [ ( ) ] ] [ ( [ ] [ ( [ ] [ ] [ ] ) [ ] ( ) ] ( [ [ ] ] ) ( [ ] [ ] ( ) [ ] ( ) ( ) ) [ ( ) ( ) [ ] ] ) ] ( ) ( ) [ ] [ ],[ [ ] [ ] [ ( ) ] ] [ ( [ ] [ ( [ ] [ ] [ ] ) [ ] ( ) ] ( [ [ ] ] ) ( [ ] [ ] ( ) [ ] ( ) ( ) ) [ ( ) ( ) [ ] ] ) ] ( ) ( ) [ ] [ ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
86,finetune_depth5,( ( ) [ ] ( ) ) ( ) [ ] [ ( ) ] ( ( ) ) [ ( [ [ ( ) ( ) [ ] [ ] ] [ [ ] ( ) ( ) ( ) ] ] ) ] [ ( [ [ ] [ ] ) ) [ ( ) ] ] [ [ ] ] [ ],0,E3_type_mismatch,5,5,66,66,53,( ( ) [ ] ( ) ) ( ) [ ] [ ( ) ] ( ( ) ) [ ( [ [ ( ) ( ) [ ] [ ] ] [ [ ] ( ) ( ) ( ) ] ] ) ] [ ( [ [ ] [ ] ] ) [ ( ) ] ] [ [ ] ] [ ],( ( ) [ ] ( ) ) ( ) [ ] [ ( ) ] ( ( ) ) [ ( [ [ ( ) ( ) [ ] [ ] ] [ [ ] ( ) ( ) ( ) ] ] ) ] [ ( [ [ ] [ ] ) ) [ ( ) ] ] [ [ ] ] [ ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
87,finetune_depth5,( ) ( ) ( ) [ ] ( [ [ ] [ [ ] [ ( ) ] [ ] [ ] ] [ ( ( ) ) ] ] ( ) ) [ ] [ [ ] [ ( ) [ ] ] ],1,no_error,5,5,46,46,-1,( ) ( ) ( ) [ ] ( [ [ ] [ [ ] [ ( ) ] [ ] [ ] ] [ ( ( ) ) ] ] ( ) ) [ ] [ [ ] [ ( ) [ ] ] ],( ) ( ) ( ) [ ] ( [ [ ] [ [ ] [ ( ) ] [ ] [ ] ] [ ( ( ) ) ] ] ( ) ) [ ] [ [ ] [ ( ) [ ] ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
88,finetune_depth5,[ [ [ ] ] [ [ ( ) ( ) ] [ ] ( ) [ ] ( ) ( ) [ ( ) ] [ ] ] [ ] ] [ ] ( ) [ [ ] [ ] [ ] ( ) ] [ ] [ ] [ ( ) ( ) [ [ [ [ ] ] ] ( [ [ ] ] ) ] ],1,no_error,5,5,70,70,-1,[ [ [ ] ] [ [ ( ) ( ) ] [ ] ( ) [ ] ( ) ( ) [ ( ) ] [ ] ] [ ] ] [ ] ( ) [ [ ] [ ] [ ] ( ) ] [ ] [ ] [ ( ) ( ) [ [ [ [ ] ] ] ( [ [ ] ] ) ] ],[ [ [ ] ] [ [ ( ) ( ) ] [ ] ( ) [ ] ( ) ( ) [ ( ) ] [ ] ] [ ] ] [ ] ( ) [ [ ] [ ] [ ] ( ) ] [ ] [ ] [ ( ) ( ) [ [ [ [ ] ] ] ( [ [ ] ] ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
89,finetune_depth5,[ ] [ ] ( ) [ ( ) ] [ ( ( [ ] ( ) [ ] ) ) ] ( [ [ [ ] ( ) ( [ ] ) ] ( ) ( [ ( ) ( ) ( ) ] ) ] ( [ [ [ ] ] ] ) ),1,no_error,5,5,56,56,-1,[ ] [ ] ( ) [ ( ) ] [ ( ( [ ] ( ) [ ] ) ) ] ( [ [ [ ] ( ) ( [ ] ) ] ( ) ( [ ( ) ( ) ( ) ] ) ] ( [ [ [ ] ] ] ) ),[ ] [ ] ( ) [ ( ) ] [ ( ( [ ] ( ) [ ] ) ) ] ( [ [ [ ] ( ) ( [ ] ) ] ( ) ( [ ( ) ( ) ( ) ] ) ] ( [ [ [ ] ] ] ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
90,finetune_depth5,[ ] [ ( ( ) [ [ ] ] [ ] ( [ ] ) ( ) ) ] [ ] [ ] [ ] ( ) [ [ [ [ ( ) [ ] [ ] ] ] ] ] ( ) [ ] [ ] [ [ ( [ [ ] ] [ [ ] ] ) ] ],1,no_error,5,5,62,62,-1,[ ] [ ( ( ) [ [ ] ] [ ] ( [ ] ) ( ) ) ] [ ] [ ] [ ] ( ) [ [ [ [ ( ) [ ] [ ] ] ] ] ] ( ) [ ] [ ] [ [ ( [ [ ] ] [ [ ] ] ) ] ],[ ] [ ( ( ) [ [ ] ] [ ] ( [ ] ) ( ) ) ] [ ] [ ] [ ] ( ) [ [ [ [ ( ) [ ] [ ] ] ] ] ] ( ) [ ] [ ] [ [ ( [ [ ] ] [ [ ] ] ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
91,finetune_depth5,( [ ( ) ( [ ] ) ] [ ( [ ] ) ( [ ] [ ] ( ) ) ] ) [ ( ( [ ( ) ] ) ) ] [ ] ( ) ( [ ] ) ( ),1,no_error,5,5,44,44,-1,( [ ( ) ( [ ] ) ] [ ( [ ] ) ( [ ] [ ] ( ) ) ] ) [ ( ( [ ( ) ] ) ) ] [ ] ( ) ( [ ] ) ( ),( [ ( ) ( [ ] ) ] [ ( [ ] ) ( [ ] [ ] ( ) ) ] ) [ ( ( [ ( ) ] ) ) ] [ ] ( ) ( [ ] ) ( ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
92,finetune_depth5,[ ] [ ] ( [ [ ( ( ) ) ] ] ) ( ) ( ) ( ) [ ] [ [ ] ] ( ) [ [ ] ( ) ] [ ] [ ] ( ) [ ( ) ] ( [ ] ),1,no_error,5,5,48,48,-1,[ ] [ ] ( [ [ ( ( ) ) ] ] ) ( ) ( ) ( ) [ ] [ [ ] ] ( ) [ [ ] ( ) ] [ ] [ ] ( ) [ ( ) ] ( [ ] ),[ ] [ ] ( [ [ ( ( ) ) ] ] ) ( ) ( ) ( ) [ ] [ [ ] ] ( ) [ [ ] ( ) ] [ ] [ ] ( ) [ ( ) ] ( [ ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
93,finetune_depth5,[ ] [ [ [ [ ( ) ( ) ( ) ] ] ] ] ( ) ( ) ( [ ] ( ) ( ( [ ( ) [ ] [ ] [ ] ] ) ) ),1,no_error,5,5,40,40,-1,[ ] [ [ [ [ ( ) ( ) ( ) ] ] ] ] ( ) ( ) ( [ ] ( ) ( ( [ ( ) [ ] [ ] [ ] ] ) ) ),[ ] [ [ [ [ ( ) ( ) ( ) ] ] ] ] ( ) ( ) ( [ ] ( ) ( ( [ ( ) [ ] [ ] [ ] ] ) ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
94,finetune_depth5,( ( [ ( ( ) ) ( [ ] ) ] ( ) ) ) ( ) ( ) [ ] [ ] [ [ ( ( ) ) ] ( [ ( [ ] ( ) ) [ ] ] ( ) [ [ ] ( ) ( ) ( ( ) ) [ ( ) [ ) ( ) ( ) [ ] ( ) ] ] ) ],0,E3_type_mismatch,5,5,72,72,59,( ( [ ( ( ) ) ( [ ] ) ] ( ) ) ) ( ) ( ) [ ] [ ] [ [ ( ( ) ) ] ( [ ( [ ] ( ) ) [ ] ] ( ) [ [ ] ( ) ( ) ( ( ) ) [ ( ) [ ] ( ) ( ) [ ] ( ) ] ] ) ],( ( [ ( ( ) ) ( [ ] ) ] ( ) ) ) ( ) ( ) [ ] [ ] [ [ ( ( ) ) ] ( [ ( [ ] ( ) ) [ ] ] ( ) [ [ ] ( ) ( ) ( ( ) ) [ ( ) [ ) ( ) ( ) [ ] ( ) ] ] ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
95,finetune_depth5,( ( [ ] ) ( [ ( ) [ ( ) ] ] ) [ ] [ [ ( ) [ ] ( ( ) ) ] [ ( ( ) ) ( [ ] ) ( ) ( ) ] ] ),1,no_error,5,5,44,44,-1,( ( [ ] ) ( [ ( ) [ ( ) ] ] ) [ ] [ [ ( ) [ ] ( ( ) ) ] [ ( ( ) ) ( [ ] ) ( ) ( ) ] ] ),( ( [ ] ) ( [ ( ) [ ( ) ] ] ) [ ] [ [ ( ) [ ] ( ( ) ) ] [ ( ( ) ) ( [ ] ) ( ) ( ) ] ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
96,finetune_depth5,( ) [ ] [ ] ( ( [ ] ( [ ( ) ] ) ) [ ] ) [ ] ( ) [ ] ( ( ( ) ) ( ) [ [ [ ] ] ] [ [ ] [ ( ( ) [ ] ( ) ) [ ] ( ) ] ] ),1,no_error,5,5,58,58,-1,( ) [ ] [ ] ( ( [ ] ( [ ( ) ] ) ) [ ] ) [ ] ( ) [ ] ( ( ( ) ) ( ) [ [ [ ] ] ] [ [ ] [ ( ( ) [ ] ( ) ) [ ] ( ) ] ] ),( ) [ ] [ ] ( ( [ ] ( [ ( ) ] ) ) [ ] ) [ ] ( ) [ ] ( ( ( ) ) ( ) [ [ [ ] ] ] [ [ ] [ ( ( ) [ ] ( ) ) [ ] ( ) ] ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
97,finetune_depth5,[ [ ] ] [ ] ( [ [ [ ] ( ) ] ( ) ] ( ) ) [ [ ] ] [ [ ( ( [ ] ( ) ( ) [ ] [ ] [ ) ) ] ] ( ) ( ( ( ( [ ] ) [ [ ] ] ( ) ) ) ) ( ) ( ) ( ) [ ] ( [ ] ),0,E2_spurious_opener,5,5,73,72,38,[ [ ] ] [ ] ( [ [ [ ] ( ) ] ( ) ] ( ) ) [ [ ] ] [ [ ( ( [ ] ( ) ( ) [ ] [ ] ) ) ] ] ( ) ( ( ( ( [ ] ) [ [ ] ] ( ) ) ) ) ( ) ( ) ( ) [ ] ( [ ] ),[ [ ] ] [ ] ( [ [ [ ] ( ) ] ( ) ] ( ) ) [ [ ] ] [ [ ( ( [ ] ( ) ( ) [ ] [ ] [ ) ) ] ] ( ) ( ( ( ( [ ] ) [ [ ] ] ( ) ) ) ) ( ) ( ) ( ) [ ] ( [ ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
98,finetune_depth5,[ ( ) [ ( [ ] ) ( ( ) [ ( ) ] ) ] ( [ ] ) [ ( ) ] ( [ [ ] ] ) ( ( ) ) ] [ ] ( ) ( ) [ ( ) ( ) ( ) ] [ ] ( ( ) ) ( ) ( ) ] ( ) [ ] ( [ ( ) ( ) ( ( ) ) ] ),0,E4_premature_close,5,5,77,76,60,[ ( ) [ ( [ ] ) ( ( ) [ ( ) ] ) ] ( [ ] ) [ ( ) ] ( [ [ ] ] ) ( ( ) ) ] [ ] ( ) ( ) [ ( ) ( ) ( ) ] [ ] ( ( ) ) ( ) ( ) ( ) [ ] ( [ ( ) ( ) ( ( ) ) ] ),[ ( ) [ ( [ ] ) ( ( ) [ ( ) ] ) ] ( [ ] ) [ ( ) ] ( [ [ ] ] ) ( ( ) ) ] [ ] ( ) ( ) [ ( ) ( ) ( ) ] [ ] ( ( ) ) ( ) ( ) ] ( ) [ ] ( [ ( ) ( ) ( ( ) ) ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
